host_rx_time,source,source_id,timestamp_us,x,y,z,vector_norm
1778161386.954439,Accel,2,74403956,-1157,-1593,-728,2099.115
1778161386.954442,Accel,2,74404957,-1164,-1595,-732,2105.883
1778161386.954444,Accel,2,74405932,-1165,-1598,-720,2104.573
1778161386.954449,Accel,2,74406932,-1167,-1587,-715,2095.634
1778161386.954452,Accel,2,74407967,-1164,-1586,-718,2094.234
1778161386.954454,Accel,2,74408960,-1160,-1594,-716,2097.401
1778161386.954456,Accel,2,74409956,-1159,-1586,-702,2086.020
1778161386.954459,Accel,2,74410957,-1162,-1589,-699,2088.963
1778161386.954461,Accel,2,74411956,-1164,-1593,-709,2096.479
1778161386.954464,Accel,2,74412957,-1160,-1596,-705,2095.195
1778161386.954565,Accel,2,74413955,-1154,-1604,-696,2094.982
1778161386.954567,Accel,2,74414956,-1157,-1603,-693,2094.876
1778161386.954570,Accel,2,74415955,-1163,-1599,-690,2094.151
1778161386.954573,Accel,2,74416956,-1165,-1599,-684,2093.295
1778161386.954576,Accel,2,74417932,-1166,-1605,-685,2098.763
1778161386.954578,Accel,2,74418932,-1166,-1603,-683,2096.582
1778161386.954580,Accel,2,74419957,-1156,-1596,-676,2083.393
1778161386.954583,Accel,2,74420933,-1149,-1597,-674,2079.636
1778161386.954585,Accel,2,74421955,-1156,-1604,-673,2088.560
1778161386.954587,Accel,2,74422956,-1153,-1606,-667,2086.512
1778161386.954688,Gyro,1,74488099,6,20,-33,39.051
1778161386.954691,Gyro,1,74489104,7,23,-35,42.462
1778161386.954693,Gyro,1,74490098,7,23,-36,43.290
1778161386.954696,Gyro,1,74491099,6,22,-36,42.615
1778161386.954698,Gyro,1,74492099,7,22,-38,44.463
1778161386.954701,Gyro,1,74493104,8,24,-41,48.177
1778161386.954703,Gyro,1,74494103,9,25,-42,49.699
1778161386.954705,Gyro,1,74495102,10,26,-43,51.235
1778161386.954708,Gyro,1,74496099,12,28,-42,51.884
1778161386.954710,Gyro,1,74497104,14,29,-42,52.924
1778161386.954811,Accel,2,74423955,-1140,-1597,-664,2071.450
1778161386.954813,Accel,2,74424956,-1133,-1597,-664,2067.606
1778161386.954816,Accel,2,74425957,-1130,-1608,-663,2074.158
1778161386.954822,Accel,2,74426932,-1132,-1612,-658,2076.760
1778161386.954825,Accel,2,74427958,-1131,-1614,-662,2079.038
1778161386.954827,Accel,2,74428933,-1126,-1612,-664,2075.407
1778161386.954830,Accel,2,74429955,-1127,-1609,-657,2071.391
1778161386.954832,Accel,2,74430956,-1124,-1611,-661,2072.587
1778161386.954835,Accel,2,74431957,-1118,-1608,-661,2067.005
1778161386.954837,Accel,2,74432955,-1122,-1611,-659,2070.866
1778161386.954946,Gyro,1,74498104,15,30,-43,54.534
1778161386.954948,Gyro,1,74499105,13,30,-43,54.019
1778161386.954951,Gyro,1,74500096,13,30,-45,55.624
1778161386.954953,Gyro,1,74501104,15,31,-47,58.267
1778161386.954956,Gyro,1,74502097,18,31,-48,59.908
1778161386.954958,Gyro,1,74503098,19,30,-49,60.514
1778161386.954961,Gyro,1,74504104,19,30,-49,60.514
1778161386.954963,Gyro,1,74505098,19,33,-50,62.849
1778161386.954965,Gyro,1,74506099,20,35,-50,64.226
1778161386.954968,Gyro,1,74507104,21,33,-51,64.273
1778161386.955069,Accel,2,74423955,-1140,-1597,-664,2071.450
1778161386.955072,Accel,2,74424956,-1133,-1597,-664,2067.606
1778161386.955074,Accel,2,74425957,-1130,-1608,-663,2074.158
1778161386.955077,Accel,2,74426932,-1132,-1612,-658,2076.760
1778161386.955079,Accel,2,74427958,-1131,-1614,-662,2079.038
1778161386.955082,Accel,2,74428933,-1126,-1612,-664,2075.407
1778161386.955084,Accel,2,74429955,-1127,-1609,-657,2071.391
1778161386.955087,Accel,2,74430956,-1124,-1611,-661,2072.587
1778161386.955089,Accel,2,74431957,-1118,-1608,-661,2067.005
1778161386.955092,Accel,2,74432955,-1122,-1611,-659,2070.866
1778161386.955179,Gyro,1,74508103,20,30,-51,62.458
1778161386.955181,Gyro,1,74509099,21,31,-52,64.078
1778161386.955183,Gyro,1,74510096,23,33,-52,65.742
1778161386.955186,Gyro,1,74511097,23,36,-50,65.765
1778161386.955188,Gyro,1,74512097,23,37,-50,66.317
1778161386.955190,Gyro,1,74513098,23,35,-54,68.337
1778161386.955193,Gyro,1,74514099,23,33,-57,69.764
1778161386.955195,Gyro,1,74515104,24,34,-58,71.386
1778161386.955198,Gyro,1,74516098,24,36,-58,72.360
1778161386.955214,Gyro,1,74517104,25,38,-58,73.709
1778161386.955308,Accel,2,74433956,-1128,-1611,-660,2074.441
1778161386.955311,Accel,2,74434957,-1119,-1613,-670,2074.326
1778161386.955314,Accel,2,74435932,-1102,-1616,-676,2069.501
1778161386.955316,Accel,2,74436957,-1104,-1618,-651,2064.108
1778161386.955319,Accel,2,74437932,-1107,-1622,-648,2067.906
1778161386.955321,Accel,2,74438958,-1102,-1621,-665,2069.848
1778161386.955324,Accel,2,74439953,-1100,-1624,-664,2070.814
1778161386.955326,Accel,2,74440953,-1093,-1626,-667,2069.641
1778161386.955328,Accel,2,74441955,-1093,-1627,-679,2074.324
1778161386.955366,Accel,2,74442968,-1096,-1626,-681,2075.778
1778161386.955470,Gyro,1,74518107,25,40,-57,73.986
1778161386.955473,Gyro,1,74519102,25,40,-57,73.986
1778161386.955475,Gyro,1,74520097,26,40,-57,74.330
1778161386.955477,Gyro,1,74521103,28,39,-57,74.525
1778161386.955480,Gyro,1,74522099,30,39,-59,76.824
1778161386.955482,Gyro,1,74523104,30,38,-60,77.097
1778161386.955485,Gyro,1,74524098,30,39,-60,77.595
1778161386.955487,Gyro,1,74525106,32,42,-60,79.925
1778161386.955490,Gyro,1,74526105,33,43,-62,82.353
1778161386.955492,Gyro,1,74527099,32,44,-64,84.000
1778161386.955592,Accel,2,74443955,-1094,-1624,-671,2069.892
1778161386.955594,Accel,2,74444956,-1096,-1632,-663,2074.659
1778161386.955597,Accel,2,74445956,-1094,-1637,-660,2076.585
1778161386.955599,Accel,2,74446957,-1090,-1624,-656,2062.962
1778161386.955602,Accel,2,74447958,-1092,-1622,-665,2065.326
1778161386.955604,Accel,2,74448933,-1099,-1621,-671,2070.189
1778161386.955607,Accel,2,74449955,-1101,-1626,-661,2071.955
1778161386.955609,Accel,2,74450974,-1100,-1627,-661,2072.209
1778161386.955612,Accel,2,74451956,-1100,-1620,-670,2069.613
1778161386.955614,Accel,2,74452955,-1099,-1620,-677,2071.359
1778161387.006067,Gyro,1,74528102,29,43,-64,82.377
1778161387.006076,Gyro,1,74529096,30,43,-63,81.963
1778161387.006080,Gyro,1,74530095,30,43,-62,81.197
1778161387.006082,Gyro,1,74531098,29,41,-62,79.787
1778161387.006085,Gyro,1,74532095,29,39,-63,79.568
1778161387.006088,Gyro,1,74533100,28,38,-65,80.331
1778161387.006090,Gyro,1,74534096,28,41,-66,82.589
1778161387.006093,Gyro,1,74535097,28,44,-67,84.906
1778161387.006096,Gyro,1,74536102,28,45,-66,84.646
1778161387.006098,Gyro,1,74537102,28,43,-65,82.813
1778161387.006197,Accel,2,74453970,-1100,-1616,-676,2068.437
1778161387.006200,Accel,2,74454959,-1106,-1616,-671,2070.008
1778161387.006203,Accel,2,74455962,-1113,-1618,-682,2078.898
1778161387.006206,Accel,2,74456932,-1110,-1617,-690,2079.156
1778161387.006208,Accel,2,74457957,-1110,-1612,-696,2077.272
1778161387.006211,Accel,2,74458933,-1111,-1608,-694,2074.035
1778161387.006213,Accel,2,74459967,-1111,-1613,-687,2075.586
1778161387.006216,Accel,2,74460956,-1119,-1610,-689,2078.216
1778161387.006218,Accel,2,74461932,-1122,-1605,-699,2079.305
1778161387.006221,Accel,2,74462933,-1125,-1604,-708,2083.196
1778161387.006317,Accel,2,74463955,-1124,-1604,-707,2082.316
1778161387.006320,Accel,2,74464956,-1123,-1605,-709,2083.227
1778161387.006322,Accel,2,74465957,-1131,-1597,-708,2081.066
1778161387.006325,Accel,2,74466932,-1141,-1598,-706,2086.605
1778161387.006327,Accel,2,74467958,-1141,-1602,-703,2088.658
1778161387.006330,Accel,2,74468933,-1136,-1594,-715,2083.880
1778161387.006332,Accel,2,74469955,-1132,-1588,-730,2082.323
1778161387.006335,Accel,2,74470956,-1140,-1592,-712,2083.509
1778161387.006337,Accel,2,74471957,-1153,-1594,-696,2086.782
1778161387.006340,Accel,2,74472958,-1144,-1590,-704,2081.454
1778161387.006436,Gyro,1,74538097,28,42,-65,82.298
1778161387.006439,Gyro,1,74539098,28,40,-66,82.098
1778161387.006441,Gyro,1,74540096,29,41,-68,84.534
1778161387.006444,Gyro,1,74541095,31,41,-69,86.041
1778161387.006446,Gyro,1,74542097,32,40,-69,85.936
1778161387.006448,Gyro,1,74543098,32,40,-67,84.339
1778161387.006451,Gyro,1,74544104,31,38,-67,83.030
1778161387.006453,Gyro,1,74545098,31,38,-68,83.839
1778161387.006455,Gyro,1,74546104,32,40,-70,86.741
1778161387.006458,Gyro,1,74547098,33,40,-71,87.920
1778161387.006532,Accel,2,74473956,-1140,-1585,-716,2079.539
1778161387.006535,Accel,2,74474933,-1142,-1588,-725,2086.033
1778161387.006538,Accel,2,74475955,-1145,-1588,-723,2086.983
1778161387.006541,Accel,2,74476956,-1146,-1584,-714,2081.386
1778161387.006544,Accel,2,74477956,-1147,-1579,-698,2072.692
1778161387.006546,Accel,2,74478955,-1146,-1578,-696,2070.704
1778161387.006549,Accel,2,74479955,-1149,-1582,-705,2078.449
1778161387.006551,Accel,2,74480956,-1151,-1583,-691,2075.613
1778161387.006576,Accel,2,74481956,-1145,-1586,-695,2075.921
1778161387.006578,Accel,2,74482956,-1151,-1592,-709,2088.527
1778161387.006678,Gyro,1,74548095,33,38,-71,87.029
1778161387.006680,Gyro,1,74549102,32,38,-71,86.654
1778161387.006682,Gyro,1,74550097,30,39,-71,86.383
1778161387.006685,Gyro,1,74551101,30,39,-71,86.383
1778161387.006687,Gyro,1,74552100,32,36,-72,86.626
1778161387.006690,Gyro,1,74553105,33,34,-73,87.029
1778161387.006692,Gyro,1,74554096,33,33,-72,85.802
1778161387.006695,Gyro,1,74555097,34,34,-73,87.413
1778161387.006697,Gyro,1,74556098,36,33,-74,88.662
1778161387.006699,Gyro,1,74557102,35,31,-74,87.533
1778161387.006795,Accel,2,74483955,-1155,-1591,-707,2089.295
1778161387.006797,Accel,2,74484956,-1150,-1588,-697,2080.878
1778161387.006800,Accel,2,74485957,-1140,-1594,-693,2078.626
1778161387.006802,Accel,2,74486932,-1135,-1598,-697,2080.298
1778161387.006805,Accel,2,74487957,-1133,-1599,-701,2081.320
1778161387.006808,Accel,2,74488932,-1132,-1608,-693,2085.027
1778161387.006810,Accel,2,74489958,-1138,-1613,-684,2089.179
1778161387.006813,Accel,2,74490933,-1132,-1609,-692,2085.466
1778161387.006815,Accel,2,74491955,-1116,-1606,-691,2074.168
1778161387.006818,Accel,2,74492956,-1115,-1604,-680,2068.439
1778161387.006842,Gyro,1,74558099,32,32,-76,88.453
1778161387.006844,Gyro,1,74559096,31,31,-77,88.606
1778161387.006921,Gyro,1,74560094,32,31,-78,89.828
1778161387.006923,Gyro,1,74561096,33,30,-77,88.983
1778161387.006926,Gyro,1,74562097,31,29,-76,87.052
1778161387.006928,Gyro,1,74563097,30,30,-77,87.915
1778161387.006930,Gyro,1,74564104,30,30,-77,87.915
1778161387.006933,Gyro,1,74565099,32,30,-77,88.617
1778161387.006935,Gyro,1,74566101,33,31,-78,90.189
1778161387.006937,Gyro,1,74567096,34,32,-81,93.493
1778161387.007029,Gyro,1,74568101,33,32,-80,92.266
1778161387.007032,Gyro,1,74569096,30,31,-79,90.011
1778161387.007034,Gyro,1,74570097,30,30,-80,90.554
1778161387.007036,Gyro,1,74571099,30,29,-82,92.005
1778161387.007039,Gyro,1,74572104,30,29,-83,92.898
1778161387.007041,Gyro,1,74573101,29,32,-83,93.563
1778161387.007043,Gyro,1,74574097,28,32,-84,94.149
1778161387.007045,Gyro,1,74575098,29,33,-82,93.027
1778161387.007048,Gyro,1,74576104,30,32,-83,93.878
1778161387.007050,Gyro,1,74577098,29,30,-84,93.792
1778161387.007144,Accel,2,74493955,-1116,-1608,-677,2071.099
1778161387.007147,Accel,2,74494956,-1117,-1616,-678,2078.179
1778161387.007149,Accel,2,74495957,-1117,-1616,-685,2080.474
1778161387.007152,Accel,2,74496954,-1109,-1615,-682,2074.423
1778161387.007154,Accel,2,74497956,-1108,-1625,-661,2074.900
1778161387.007157,Accel,2,74498956,-1103,-1627,-647,2069.383
1778161387.007159,Accel,2,74499968,-1104,-1631,-659,2076.838
1778161387.007162,Accel,2,74500956,-1110,-1641,-665,2089.786
1778161387.007164,Accel,2,74501957,-1102,-1639,-663,2083.337
1778161387.007166,Accel,2,74502958,-1101,-1633,-669,2080.012
1778161387.007263,Gyro,1,74578104,27,29,-82,91.071
1778161387.007265,Gyro,1,74579098,27,28,-81,89.855
1778161387.007267,Gyro,1,74580098,27,29,-82,91.071
1778161387.007270,Gyro,1,74581104,27,28,-82,90.758
1778161387.007272,Gyro,1,74582099,27,27,-82,90.454
1778161387.007275,Gyro,1,74583094,26,26,-81,88.955
1778161387.007277,Gyro,1,74584100,26,25,-83,90.499
1778161387.007279,Gyro,1,74585099,27,23,-85,92.103
1778161387.007282,Gyro,1,74586104,27,22,-88,94.641
1778161387.007284,Gyro,1,74587098,27,23,-89,95.807
1778161387.007382,Gyro,1,74588106,25,24,-87,93.648
1778161387.007385,Gyro,1,74589103,25,24,-87,93.648
1778161387.007387,Gyro,1,74590098,25,24,-88,94.578
1778161387.007389,Gyro,1,74591098,24,23,-88,94.069
1778161387.007392,Gyro,1,74592104,23,23,-88,93.819
1778161387.007394,Gyro,1,74593105,21,21,-87,91.929
1778161387.007396,Gyro,1,74594096,21,18,-85,89.387
1778161387.007398,Gyro,1,74595097,21,19,-86,90.543
1778161387.007401,Gyro,1,74596100,21,20,-88,92.655
1778161387.007403,Gyro,1,74597095,20,20,-89,93.386
1778161387.007482,Gyro,1,74598097,20,18,-88,92.022
1778161387.007484,Gyro,1,74599098,21,17,-87,91.099
1778161387.007486,Gyro,1,74600103,21,16,-87,90.918
1778161387.007489,Gyro,1,74601096,22,16,-87,91.154
1778161387.007491,Gyro,1,74602097,22,16,-88,92.109
1778161387.007522,Gyro,1,74603100,20,14,-87,90.360
1778161387.007525,Gyro,1,74604095,19,12,-88,90.824
1778161387.007527,Gyro,1,74605096,19,10,-89,91.553
1778161387.007551,Gyro,1,74606097,21,11,-90,93.070
1778161387.007553,Gyro,1,74607097,22,13,-89,92.596
1778161387.058063,Gyro,1,74608104,21,12,-87,90.300
1778161387.058074,Gyro,1,74609098,19,10,-86,88.640
1778161387.058077,Gyro,1,74610108,16,10,-88,90.000
1778161387.058080,Gyro,1,74611097,16,10,-88,90.000
1778161387.058084,Gyro,1,74612104,18,11,-88,90.493
1778161387.058087,Gyro,1,74613102,20,11,-86,88.978
1778161387.058089,Gyro,1,74614099,19,12,-85,87.920
1778161387.058092,Gyro,1,74615095,18,12,-87,89.649
1778161387.058095,Gyro,1,74616103,16,12,-87,89.269
1778161387.058097,Gyro,1,74617097,15,12,-86,88.119
1778161387.058200,Gyro,1,74618101,15,11,-85,87.011
1778161387.058202,Gyro,1,74619104,15,10,-87,88.848
1778161387.058205,Gyro,1,74620103,15,8,-88,89.627
1778161387.058207,Gyro,1,74621108,15,8,-87,88.645
1778161387.058210,Gyro,1,74622105,13,8,-85,86.360
1778161387.058212,Gyro,1,74623096,10,8,-83,83.982
1778161387.058215,Gyro,1,74624101,10,9,-83,84.083
1778161387.058217,Gyro,1,74625106,12,10,-84,85.440
1778161387.058220,Gyro,1,74626101,14,9,-84,85.633
1778161387.058222,Gyro,1,74627096,12,8,-83,84.244
1778161387.058325,Accel,2,74503932,-1102,-1631,-674,2080.587
1778161387.058328,Accel,2,74504958,-1091,-1634,-676,2077.790
1778161387.058331,Accel,2,74505933,-1088,-1636,-681,2079.423
1778161387.058334,Accel,2,74506961,-1088,-1633,-677,2075.756
1778161387.058337,Accel,2,74507933,-1082,-1640,-670,2075.867
1778161387.058340,Accel,2,74508955,-1088,-1641,-672,2080.435
1778161387.058342,Accel,2,74509956,-1096,-1637,-674,2082.129
1778161387.058345,Accel,2,74510957,-1097,-1640,-679,2086.636
1778161387.058348,Accel,2,74511958,-1100,-1633,-670,2079.805
1778161387.058350,Accel,2,74512933,-1102,-1629,-659,2074.205
1778161387.058449,Gyro,1,74628096,10,8,-84,84.971
1778161387.058452,Gyro,1,74629096,10,6,-83,83.815
1778161387.058454,Gyro,1,74630097,10,6,-82,82.825
1778161387.058457,Gyro,1,74631098,9,8,-81,81.890
1778161387.058459,Gyro,1,74632104,8,10,-79,80.031
1778161387.058462,Gyro,1,74633099,8,9,-79,79.912
1778161387.058464,Gyro,1,74634104,7,5,-79,79.467
1778161387.058467,Gyro,1,74635095,6,1,-79,79.234
1778161387.058469,Gyro,1,74636097,8,2,-79,79.429
1778161387.058471,Gyro,1,74637098,8,3,-78,78.467
1778161387.058524,Accel,2,74513958,-1098,-1632,-679,2080.882
1778161387.058527,Accel,2,74514933,-1102,-1627,-695,2084.360
1778161387.058530,Accel,2,74515960,-1103,-1619,-678,2073.030
1778161387.058532,Accel,2,74516955,-1098,-1627,-677,2076.310
1778161387.058534,Accel,2,74517956,-1104,-1634,-699,2092.217
1778161387.058588,Accel,2,74518957,-1107,-1620,-706,2085.254
1778161387.058590,Accel,2,74519958,-1108,-1615,-688,2075.869
1778161387.058593,Accel,2,74520933,-1113,-1621,-682,2081.234
1778161387.058595,Accel,2,74521955,-1112,-1617,-690,2080.224
1778161387.058598,Accel,2,74522956,-1109,-1619,-689,2079.847
1778161387.058694,Accel,2,74523956,-1119,-1624,-693,2090.403
1778161387.058697,Accel,2,74524956,-1123,-1618,-694,2088.226
1778161387.058699,Accel,2,74525957,-1117,-1607,-683,2072.831
1778161387.058702,Accel,2,74526932,-1120,-1609,-691,2078.644
1778161387.058705,Accel,2,74527957,-1123,-1612,-694,2083.581
1778161387.058708,Accel,2,74528932,-1120,-1608,-691,2077.870
1778161387.058710,Accel,2,74529958,-1124,-1608,-707,2085.399
1778161387.058712,Accel,2,74530933,-1128,-1610,-714,2091.478
1778161387.058715,Accel,2,74531955,-1119,-1609,-711,2084.841
1778161387.058717,Accel,2,74532956,-1112,-1601,-706,2073.205
1778161387.109148,Gyro,1,74638098,7,3,-76,76.381
1778161387.109157,Gyro,1,74639102,7,2,-75,75.353
1778161387.109160,Gyro,1,74640096,6,4,-75,75.346
1778161387.109162,Gyro,1,74641097,5,6,-73,73.417
1778161387.109165,Gyro,1,74642105,3,5,-72,72.236
1778161387.109168,Gyro,1,74643098,3,3,-72,72.125
1778161387.109170,Gyro,1,74644099,4,1,-72,72.118
1778161387.109173,Gyro,1,74645105,4,3,-71,71.176
1778161387.109175,Gyro,1,74646102,4,4,-68,68.235
1778161387.109177,Gyro,1,74647098,5,2,-66,66.219
1778161387.109243,Accel,2,74533955,-1122,-1603,-696,2076.754
1778161387.109246,Accel,2,74534956,-1116,-1609,-692,2076.825
1778161387.109249,Accel,2,74535957,-1113,-1611,-683,2073.784
1778161387.109252,Accel,2,74536959,-1116,-1611,-676,2073.102
1778161387.109255,Accel,2,74537956,-1117,-1605,-676,2068.983
1778161387.109257,Accel,2,74538930,-1121,-1599,-674,2065.846
1778161387.109301,Accel,2,74539933,-1124,-1603,-689,2075.501
1778161387.109304,Accel,2,74540955,-1131,-1608,-688,2082.827
1778161387.109306,Accel,2,74541956,-1129,-1605,-674,2074.835
1778161387.109309,Accel,2,74542957,-1132,-1603,-678,2076.227
1778161387.109412,Gyro,1,74648099,5,2,-67,67.216
1778161387.109414,Gyro,1,74649103,4,2,-71,71.141
1778161387.109417,Gyro,1,74650098,5,2,-72,72.201
1778161387.109419,Gyro,1,74651098,4,1,-69,69.123
1778161387.109421,Gyro,1,74652104,0,1,-66,66.008
1778161387.109423,Gyro,1,74653098,-2,2,-64,64.062
1778161387.109426,Gyro,1,74654104,-3,2,-63,63.103
1778161387.109428,Gyro,1,74655098,-5,2,-63,63.230
1778161387.109431,Gyro,1,74656099,-6,2,-63,63.317
1778161387.109434,Gyro,1,74657104,-5,1,-63,63.206
1778161387.109539,Accel,2,74533955,-1122,-1603,-696,2076.754
1778161387.109542,Accel,2,74534956,-1116,-1609,-692,2076.825
1778161387.109544,Accel,2,74535957,-1113,-1611,-683,2073.784
1778161387.109547,Accel,2,74536959,-1116,-1611,-676,2073.102
1778161387.109549,Accel,2,74537956,-1117,-1605,-676,2068.983
1778161387.109551,Accel,2,74538930,-1121,-1599,-674,2065.846
1778161387.109554,Accel,2,74539933,-1124,-1603,-689,2075.501
1778161387.109556,Accel,2,74540955,-1131,-1608,-688,2082.827
1778161387.109559,Accel,2,74541956,-1129,-1605,-674,2074.835
1778161387.109561,Accel,2,74542957,-1132,-1603,-678,2076.227
1778161387.109664,Gyro,1,74658099,-3,-2,-62,62.105
1778161387.109667,Gyro,1,74659104,-3,-3,-60,60.150
1778161387.109669,Gyro,1,74660098,-4,-2,-59,59.169
1778161387.109671,Gyro,1,74661104,-5,-2,-58,58.249
1778161387.109674,Gyro,1,74662098,-5,-1,-57,57.228
1778161387.109677,Gyro,1,74663100,-5,-3,-58,58.292
1778161387.109679,Gyro,1,74664102,-5,-2,-59,59.245
1778161387.109682,Gyro,1,74665096,-5,0,-59,59.211
1778161387.109684,Gyro,1,74666097,-6,-2,-58,58.344
1778161387.109687,Gyro,1,74667098,-8,-4,-56,56.710
1778161387.109788,Accel,2,74543955,-1128,-1608,-679,2078.242
1778161387.109791,Accel,2,74544933,-1121,-1612,-682,2078.535
1778161387.109793,Accel,2,74545933,-1125,-1611,-669,2075.694
1778161387.109796,Accel,2,74546956,-1128,-1609,-666,2074.806
1778161387.109798,Accel,2,74547932,-1129,-1608,-682,2079.767
1778161387.109801,Accel,2,74548957,-1130,-1602,-679,2074.692
1778161387.109803,Accel,2,74549965,-1130,-1604,-681,2076.891
1778161387.109805,Accel,2,74550933,-1127,-1610,-683,2080.557
1778161387.109808,Accel,2,74551955,-1128,-1609,-680,2079.342
1778161387.109810,Accel,2,74552956,-1131,-1609,-670,2077.725
1778161387.109910,Gyro,1,74668104,-8,-6,-56,56.886
1778161387.109913,Gyro,1,74669096,-6,-5,-55,55.552
1778161387.109915,Gyro,1,74670101,-5,-3,-53,53.320
1778161387.109917,Gyro,1,74671096,-5,-3,-52,52.326
